TARIH;ISLEM  KODU;BULTEN ADI;PAZAR GRUBU;PAZAR;YAPISAL BAZDA PIYASA ALT BOLUMU;ENSTRUMAN GRUBU;ENSTRUMAN TIPI;ENSTRUMAN SINIFI;ISLEM YONTEMI;PIYASA YAPICI;BIST 100 ENDEKS;BIST 30 ENDEKS;BRUT TAKAS;OZSERMAYE HALI;GECICI DURDURMA;ONCEKI KAPANIS FIYATI;ACILIS FIYATI;ACILIS SEANSI FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI;KAPANIS SEANSI FIYATI;DEGISIM (%);BEKLEYEN EN IYI ALIS;BEKLEYEN EN IYI SATIS;A.O.F;TOPLAM ISLEM HACMI;TOPLAM ISLEM ADEDI;TOPLAM SOZLESME SAYISI;REFERANS FIYAT;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI SOZLESME SAYISI;KAPANIS SEANSI ISLEM HACMI;KAPANIS SEANSI ISLEM MIKTARI;KAPANIS SEANSI SOZLESME SAYISI;KAPANIS FIYATINDAN ISLEMLER ISLEM HACMI;KAPANIS FIYATINDAN ISLEMLER ISLEM MIKTARI;KAPANIS FIYATINDAN ISLEMLER SOZLESME SAYISI;EN DUSUK ACIGA SATIS FIYATI;EN YUKSEK ACIGA SATIS FIYATI;ACIGA SATIS A.O.F;ACIGA SATIS ISLEM HACMI;ACIGA SATIS ISLEM ADEDI;ACIGA SATIS SOZLESME SAYISI;OZEL ISLEM BILDIRIMI EN DUSUK FIYAT;OZEL ISLEM BILDIRIMI EN YUKSEK FIYAT;OZEL ISLEM BILDIRIMI A.O.F.;OZEL ISLEM BILDIRIMI ISLEM HACMI;OZEL ISLEM BILDIRIMI ISLEM ADEDI;OZEL ISLEM BILDIRIMI SOZLESME SAYISI;ORTA NOKTA ISLEMLERI ISLEM HACMI;ORTA NOKTA ISLEMLERI ISLEM ADEDI;ORTA NOKTA ISLEMLERI SOZLESME SAYISI;ACIGA SATIS;BIST KATILIM TUM ENDEKS
TRADE DATE;INSTRUMENT SERIES CODE;INSTRUMENT NAME;MARKET SUB SEGMENT;MARKET SEGMENT;MARKET;INSTRUMENT GROUP;INSTRUMENT TYPE;INSTRUMENT CLASS;TRADING METHOD;MARKET MAKER;BIST 100 INDEX;BIST 30 INDEX;GROSS SETTLEMENT;CORPORATE ACTION;SUSPENDED;PREVIOUS LAST PRICE;OPENING PRICE;OPENING SESSION PRICE;LOWEST PRICE;HIGHEST PRICE;CLOSING PRICE;CLOSING SESSION PRICE;CHANGE TO PREVIOUS CLOSING (%);REMAINING BID;REMAINING ASK;VWAP;TOTAL TRADED VALUE;TOTAL TRADED VOLUME;TOTAL NUMBER OF CONTRACTS;REFERENCE PRICE;TRADED VALUE AT OPENING SESSION;TRADED VOLUME AT OPENING SESSION;NUMBER OF CONTRACTS AT OPENING SESSION;TRADED VALUE AT CLOSING SESSION;TRADED VOLUME AT CLOSING SESSION;NUMBER OF CONTRACTS AT CLOSING SESSION;TRADED VALUE OF TRADES AT CLOSING PRICE;TRADED VOLUME OF TRADES AT CLOSING PRICE;NUMBER OF CONTRACTS OF TRADES AT CLOSING PRICE;LOWEST SHORT SALE PRICE;HIGHEST SHORT SALE PRICE;SHORT SALE VWAP;TRADED VALUE OF SHORT SALE TRADES;TRADED VOLUME OF SHORT SALE TRADES;NUMBER OF CONTRACTS OF SHORT SALE TRADES;LOWEST TRADE REPORT PRICE;HIGHEST TRADE REPORT PRICE;TRADE REPORT VWAP;TRADE REPORT TRADED VALUE;TRADE REPORT TRADED VOLUME;NUMBER OF TRADE REPORTS;MIDPOINT TRADED VALUE;MIDPOINT TRADED VOLUME;MIDPOINT NUMBER OF CONTRACTS;SHORT SELL;BIST PARTICIPATION ALL INDEX
2025-05-14;KTIDO.V;KONTRC1505250040.00IYM00000.2NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRIYM;PY;1;0;0;0;;0;0.01;0.01;0;0.01;0.03;0.01;0;0;0.01;0.02;0.023;140826.03;6151602;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTIDP.V;KONTRC1505250046.00IYM00000.2NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRIYM;PY;1;0;0;0;;0;0.01;0.01;0;0.01;0.01;0.01;0;0;0.01;0.03;0.01;19662.67;1966267;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTIDQ.V;KONTRC1505250056.00IYM00000.2NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRIYM;PY;1;0;0;0;;0;0.01;0.01;0;0.01;0.01;0.01;0;0;0.01;0.03;0.01;873.63;87363;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTIDR.V;KONTRC3005250034.00IYM00000.2NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRIYM;PY;1;0;0;0;;0;0.06;0.05;0;0.03;0.06;0.04;0;-33.333;0.03;0.04;0.04;28304.1;711840;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTIDS.V;KONTRC3005250039.00IYM00000.2NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRIYM;PY;1;0;0;0;;0;0.03;0;0;0;0;0;0;0;0.01;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTIDT.V;KONTRC3005250044.00IYM00000.2NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRIYM;PY;1;0;0;0;;0;0.01;0.01;0;0.01;0.01;0.01;0;0;0.01;0.03;0.01;294.11;29411;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTIDU.V;KONTRC3005250050.00IYM00000.2NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRIYM;PY;1;0;0;0;;0;0.01;0;0;0;0;0;0;0;0.01;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTIDV.V;KONTRC3005250055.00IYM00000.2NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRIYM;PY;1;0;0;0;;0;0.01;0;0;0;0;0;0;0;0.01;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTIDW.V;KONTRC1606250030.00IYM00000.2NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRIYM;PY;1;0;0;0;;0;0.43;0.44;0;0.36;0.48;0.37;0;-13.953;0.37;0.39;0.41;420999.02;1027128;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTIDX.V;KONTRC1606250035.00IYM00000.2NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRIYM;PY;1;0;0;0;;0;0.13;0.13;0;0.1;0.15;0.11;0;-15.385;0.11;0.12;0.125;163502.36;1303092;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTIDY.V;KONTRC1606250040.00IYM00000.2NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRIYM;PY;1;0;0;0;;0;0.05;0.05;0;0.04;0.05;0.04;0;-20;0.03;0.04;0.05;5.2;105;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTIDZ.V;KONTRC1606250050.00IYM00000.2NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRIYM;PY;1;0;0;0;;0;0.03;0.03;0;0.03;0.03;0.03;0;0;0.01;0.03;0.03;0.03;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTIEA.V;KONTRC1606250060.00IYM00000.2NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRIYM;PY;1;0;0;0;;0;0.03;0;0;0;0;0;0;0;0.01;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTISM.V;KONTRP1505250036.00IYM00000.2NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRIYM;PY;1;0;0;0;;0;1.44;0;0;0;0;0;0;0;1.66;1.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTISN.V;KONTRP1505250033.00IYM00000.2NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRIYM;PY;1;0;0;0;;0;0.59;0;0;0;0;0;0;0;1.06;1.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTISO.V;KONTRP1505250030.00IYM00000.2NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRIYM;PY;1;0;0;0;;0;0.43;0.52;0;0.48;0.52;0.5;0;16.279;0.47;0.5;0.51;7221.36;14164;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTISP.V;KONTRP1505250026.00IYM00000.2NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRIYM;PY;1;0;0;0;;0;0.01;0.01;0;0.01;0.02;0.01;0;0;0;0.01;0.01;18134.26;1813326;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTISQ.V;KONTRP1505250024.00IYM00000.2NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRIYM;PY;1;0;0;0;;0;0.02;0;0;0;0;0;0;0;0.01;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTISR.V;KONTRP3005250041.00IYM00000.2NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRIYM;PY;1;0;0;0;;0;3.02;2.6;0;2.6;2.6;2.6;0;-13.907;2.57;2.6;2.6;26;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTISS.V;KONTRP3005250036.00IYM00000.2NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRIYM;PY;1;0;0;0;;0;1.49;0;0;0;0;0;0;0;1.59;1.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTIST.V;KONTRP3005250030.00IYM00000.2NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRIYM;PY;1;0;0;0;;0;0.56;0.62;0;0.56;0.62;0.56;0;0;0.58;0.61;0.59;16023.22;27158;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTISU.V;KONTRP3005250026.00IYM00000.2NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRIYM;PY;1;0;0;0;;0;0.19;0.16;0;0.16;0.22;0.21;0;10.526;0.19;0.21;0.188;548392.55;2920885;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTISV.V;KONTRP3005250022.00IYM00000.2NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRIYM;PY;1;0;0;0;;0;0.17;0;0;0;0;0;0;0;0.04;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTISW.V;KONTRP1606250046.00IYM00000.2NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRIYM;PY;1;0;0;0;;0;2.45;0;0;0;0;0;0;0;3.43;3.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTISX.V;KONTRP1606250042.00IYM00000.2NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRIYM;PY;1;0;0;0;;0;1.8;0;0;0;0;0;0;0;2.66;2.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTISY.V;KONTRP1606250038.00IYM00000.2NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRIYM;PY;1;0;0;0;;0;1.23;0;0;0;0;0;0;0;1.92;1.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTISZ.V;KONTRP1606250034.00IYM00000.2NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRIYM;PY;1;0;0;0;;0;1.28;0;0;0;0;0;0;0;1.22;1.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTITA.V;KONTRP1606250030.00IYM00000.2NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRIYM;PY;1;0;0;0;;0;0.89;0;0;0;0;0;0;0;0.67;0.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTSBO.V;KONTRC3005250037.40GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRGSI;PY;1;0;0;0;;0;0.03;0.03;0;0.03;0.03;0.03;0;0;0.02;0.03;0.03;450;15000;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTSBP.V;KONTRC3005250041.10GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRGSI;PY;1;0;0;0;;0;0.03;0;0;0;0;0;0;0;0.01;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTSBQ.V;KONTRC3005250055.20GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRGSI;PY;1;0;0;0;;0;0.01;0.01;0;0.01;0.01;0.01;0;0;0.01;0.03;0.01;999.99;99999;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTSBR.V;KONTRC3005250051.40GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRGSI;PY;1;0;0;0;;0;0.01;0;0;0;0;0;0;0;0.01;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTSBS.V;KONTRC3005250047.70GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRGSI;PY;1;0;0;0;;0;0.11;0;0;0;0;0;0;0;0.01;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTSBV.V;KONTRC3006250027.30GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRGSI;PY;1;0;0;0;;0;0.43;0.37;0;0.37;0.4;0.38;0;-11.628;0.36;0.38;0.384;59021.22;153761;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTSBW.V;KONTRC3006250030.10GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRGSI;PY;1;0;0;0;;0;0.29;0;0;0;0;0;0;0;0.24;0.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTSBX.V;KONTRC3006250032.80GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRGSI;PY;1;0;0;0;;0;0.18;0.19;0;0.19;0.19;0.19;0;5.556;0.16;0.18;0.19;0.19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTSBY.V;KONTRC3006250035.50GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRGSI;PY;1;0;0;0;;0;0.14;0;0;0;0;0;0;0;0.11;0.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTSBZ.V;KONTRC3006250038.30GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKTRGSI;PY;1;0;0;0;;0;0.11;0;0;0;0;0;0;0;0.08;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTSPY.V;KONTRP3005250037.20GSI00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRGSI;PY;1;0;0;0;;0;1.15;0;0;0;0;0;0;0;0.93;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTSPZ.V;KONTRP3005250035.00GSI00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRGSI;PY;1;0;0;0;;0;0.36;0;0;0;0;0;0;0;0.73;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTSQA.V;KONTRP3005250029.90GSI00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRGSI;PY;1;0;0;0;;0;0.28;0;0;0;0;0;0;0;0.31;0.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTSQD.V;KONTRP3006250021.90GSI00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRGSI;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0.09;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTSQE.V;KONTRP3006250023.50GSI00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRGSI;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0.12;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KTSQF.V;KONTRP3006250025.60GSI00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKTRGSI;PY;1;0;0;0;;0;0.18;0;0;0;0;0;0;0;0.18;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1DL.V;KOZALC3005250033.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;0.03;0.03;0;0.01;0.03;0.01;0;-66.667;0.01;0.02;0.02;0.04;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1DM.V;KOZALC3005250030.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;0.12;0.12;0;0.1;0.12;0.1;0;-16.667;0.09;0.1;0.108;24157.83;222884;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1DN.V;KOZALC3005250029.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;0.17;0.17;0;0.14;0.17;0.14;0;-17.647;0.13;0.14;0.168;39338.58;234252;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1DO.V;KOZALC3005250026.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;0.51;0.56;0;0.45;0.56;0.46;0;-9.804;0.44;0.46;0.482;49847.26;103348;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1DP.V;KOZALC3005250024.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;1.01;0;0;0;0;0;0;0;0.92;0.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1DQ.V;KOZALC3005250034.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;0.05;0.04;0;0.04;0.04;0.04;0;-20;0.01;0;0.04;3600;90000;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1DR.V;KOZALC3005250032.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;0.04;0;0;0;0;0;0;0;0.03;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1DS.V;KOZALC3005250028.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;0.27;0.28;0;0.23;0.31;0.23;0;-14.815;0;0.3;0.238;15949.3;67153;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1DT.V;KOZALC3006250041.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;0.05;0.06;0;0.04;0.06;0.05;0;0;0.04;0.06;0.059;1717.92;29157;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1DU.V;KOZALC3006250038.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1DV.V;KOZALC3006250035.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;0.2;0.22;0;0.19;0.22;0.19;0;-5;0.18;0.19;0.198;14757.51;74619;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1DW.V;KOZALC3006250032.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;0.37;0.41;0;0.37;0.41;0.37;0;0;0.33;0.35;0.371;13829.75;37307;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1DX.V;KOZALC3006250031.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;0.44;0.48;0;0.42;0.48;0.42;0;-4.545;0.4;0.42;0.439;29836.47;67969;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1DY.V;KOZALC3107250035.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;0.33;0.38;0;0.34;0.38;0.35;0;6.061;0.3;0.32;0.348;8185.15;23549;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1DZ.V;KOZALC3107250033.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;0.47;0.51;0;0.46;0.51;0.46;0;-2.128;0.44;0.46;0.51;7868.4;15440;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1EA.V;KOZALC3107250030.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;0.79;0.83;0;0.79;0.83;0.79;0;0;0;0;0.81;1.62;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1EB.V;KOZALC3107250028.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;1.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1EC.V;KOZALC3107250025.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;1.62;1.65;0;1.6;1.7;1.6;0;-1.235;0;1.9;1.64;17038.55;10387;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1ED.V;KOZALC1807250034.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;0.32;0.32;0;0.32;0.32;0.32;0;0;0.29;0.31;0.32;9280;29000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1EE.V;KOZALC1807250031.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;0.56;0.56;0;0.56;0.56;0.56;0;0;0;0;0.56;15014.16;26811;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1EF.V;KOZALC1807250029.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;KZ1EG.V;KOZALC1807250027.00IYF00000.4NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKZLIYF;PY;1;0;0;0;;0;1.11;0;0;0;0;0;0;0;1.04;1.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
